23.670588235294115,61.59999999999999,0.14721889999999993,0.30050879999999996,0,0
64.28235294117647,79.01176470588237,1.6020596999999999,1.3944494,255000,178500
77.74117647058823,78.72941176470587,2.585174000000001,2.4010529999999983,510000,357000
52.61176470588235,78.3529411764706,4.0454588000000005,3.5698757000000008,765000,535500
65.17647058823529,80.09411764705882,4.9872172,4.357241299999998,1020000,714000
77.83529411764705,80.70588235294117,5.910287000000004,5.027402499999997,1275000,892500
77.83529411764707,80.14117647058823,7.541388299999994,6.3499008000000075,1530000,1071000
77.83529411764707,79.52941176470588,9.208088300000014,7.715881000000003,1785000,1249500
64.09411764705882,80.23529411764706,9.721939399999982,8.7542014,2040000,1428000
77.83529411764707,80.14117647058823,11.660937899999993,9.635137599999979,2295000,1606500
77.83529411764707,79.81176470588235,14.074484099999978,10.4823624,2550000,1785000
77.83529411764707,79.6705882352941,13.986899199999954,12.838397800000024,2805000,1963500
77.83529411764707,80.23529411764704,15.580512599999992,12.474132600000019,3060000,2142000
77.83529411764705,80.4705882352941,16.190215999999964,13.676126400000015,3315000,2320500
77.83529411764707,79.43529411764708,18.66666809999998,14.61799640000001,3570000,2499000
77.88235294117648,80.32941176470588,19.114966400000043,16.09546420000001,3825000,2677500
77.83529411764707,81.17647058823529,20.318347000000017,17.04367860000002,4080000,2856000
77.83529411764707,80.98823529411766,20.652265400000033,18.217508299999963,4335000,3034500
77.83529411764705,81.64705882352942,22.295193499999982,18.347369100000037,4590000,3213000
77.88235294117646,80.28235294117647,24.292200599999887,19.769369299999994,4845000,3391500
77.83529411764705,80.51764705882354,24.579172200000016,20.847282200000052,5100000,3570000
65.55294117647058,82.02352941176471,26.636897999999974,22.312427599999864,5355000,3748500
77.83529411764707,79.48235294117647,27.755902200000037,23.076160999999956,5610000,3927000
77.83529411764707,78.96470588235294,28.881670499999927,23.14711190000014,5865000,4105500
77.83529411764707,80.37647058823529,30.535264200000142,25.51169240000013,6120000,4284000
77.83529411764707,79.15294117647059,32.887804999999844,26.276948999999945,6375000,4462500
77.83529411764707,79.2,34.040811299999746,25.76247819999992,6630000,4641000
77.88235294117646,83.67058823529412,36.400546299999974,29.545746099999974,6885000,4819500
77.88235294117646,80.98823529411766,36.47534989999997,30.16956259999995,7140000,4998000
77.83529411764707,81.78823529411764,37.60627120000004,30.712842999999907,7395000,5176500
77.83529411764707,78.54117647058824,41.26050879999957,32.959416799999644,7650000,5355000
77.83529411764705,80.84705882352941,42.284799400000566,33.94558740000025,7905000,5533500
